0,0,100.0
0,1,100.0
0,2,100.0
0,3,100.0
0,4,100.0
0,5,100.0
0,6,100.0
0,7,100.0
0,8,100.0
0,9,100.0
0,10,100.0
0,11,100.0
0,12,100.0
0,13,100.0
0,14,100.0
0,15,100.0
0,16,100.0
0,17,100.0
0,18,100.0
0,19,100.0
0,20,100.0
0,21,100.0
0,22,100.0
0,23,100.0
0,24,100.0
0,25,100.0
0,26,100.0
0,27,100.0
0,28,100.0
0,29,100.0
0,30,100.0
0,31,100.0
0,32,100.0
0,33,100.0
0,34,100.0
0,35,100.0
0,36,100.0
0,37,100.0
0,38,100.0
0,39,100.0
0,40,100.0
0,41,100.0
0,42,100.0
0,43,100.0
0,44,100.0
0,45,100.0
0,46,100.0
0,47,100.0
0,48,100.0
0,49,100.0
0,50,100.0
0,51,100.0
0,52,100.0
0,53,100.0
0,54,100.0
0,55,100.0
0,56,100.0
0,57,100.0
0,58,100.0
0,59,100.0
0,60,100.0
0,61,100.0
0,62,100.0
0,63,100.0
0,64,100.0
0,65,100.0
0,66,100.0
0,67,100.0
0,68,100.0
0,69,100.0
0,70,100.0
0,71,100.0
0,72,100.0
0,73,100.0
0,74,100.0
0,75,100.0
0,76,100.0
0,77,100.0
0,78,100.0
0,79,100.0
0,80,100.0
0,81,100.0
0,82,100.0
0,83,100.0
0,84,100.0
0,85,100.0
0,86,100.0
0,87,100.0
0,88,100.0
0,89,100.0
0,90,100.0
0,91,100.0
0,92,100.0
0,93,100.0
0,94,100.0
0,95,100.0
0,96,100.0
0,97,100.0
0,98,100.0
0,99,100.0
1,0,0.0
1,1,49.981869188447305
1,2,69.72897518908388
1,3,79.00655501282621
1,4,84.07759089260426
1,5,87.19604500444406
1,6,89.28699583499434
1,7,90.77975661236533
1,8,91.89584325406861
1,9,92.75992870196384
1,10,93.4472446668643
1,11,94.00579411350765
1,12,94.46762113729145
1,13,94.85492473608161
1,14,95.18356667540465
1,15,95.46518129028844
1,16,95.70849613877932
1,17,95.92018743703119
1,18,96.10545077572876
1,19,96.26839181836536
1,20,96.41229988058546
1,21,96.53984336013876
1,22,96.65321182940177
1,23,96.75422097801155
1,24,96.84439120082264
1,25,96.92500717540324
1,26,96.99716351795561
1,27,97.06180010442851
1,28,97.1197296256629
1,29,97.17165924441495
1,30,97.21820773189096
1,31,97.25991911340273
1,32,97.29727360186027
1,33,97.33069641407612
1,34,97.36056492811248
1,35,97.38721453651343
1,36,97.4109434709455
1,37,97.43201681217138
1,38,97.45066985102164
1,39,97.46711092804382
1,40,97.48152384959613
1,41,97.49406995467933
1,42,97.5048898885045
1,43,97.51410512466104
1,44,97.52181926694448
1,45,97.52811915372706
1,46,97.5330757816215
1,47,97.53674506061182
1,48,97.53916840940815
1,49,97.54037319720712
1,50,97.54037303605166
1,51,97.5391679263901
1,52,97.53674425707828
1,53,97.53307465982476
1,54,97.52811771683493
1,55,97.52181751905394
1,56,97.5141030708142
1,57,97.50488753470614
1,58,97.49406730791475
1,59,97.4815209178477
1,60,97.46710772030511
1,61,97.45066637730751
1,62,97.43201308352256
1,63,97.41093949942628
1,64,97.38721033520125
1,65,97.36056051107855
1,66,97.33069179635638
1,67,97.29726879941651
1,68,97.25991414307401
1,69,97.21820261133595
1,70,97.17165399204615
1,71,97.1197242605742
1,72,97.06179464631789
1,73,96.99715798704437
1,74,96.92500159235442
1,75,96.84438558665988
1,76,96.7542153540407
1,77,96.6532062171367
1,78,96.53983778123258
1,79,96.41229435676846
1,80,96.26838637139014
1,81,96.10544542732327
1,82,95.92018220885933
1,83,95.7084910524093
1,84,95.46517636716834
1,85,95.18356193684464
1,86,94.85492020324226
1,87,94.46761683117711
1,88,94.00579005496438
1,89,93.44724087658125
1,90,92.75992520047751
1,91,91.89584006176895
1,92,90.77975374950316
1,93,89.2869933216891
1,94,87.19604286069155
1,95,84.07758913828341
1,96,79.00655366770448
1,97,69.72897427282058
1,98,49.98186872059447
1,99,0.0
2,0,0.0
2,1,30.198501525684502
2,2,49.92747648680341
2,3,62.219653872152506
2,4,70.10776342651798
2,5,75.41959313443505
2,6,79.17218153837345
2,7,81.9361871466258
2,8,84.04368745928262
2,9,85.69662661547335
2,10,87.02325555187159
2,11,88.10831032123758
2,12,89.00976534258052
2,13,89.76851074646561
2,14,90.41416026213341
2,15,90.96866190615403
2,16,91.4486153595652
2,17,91.86680233828889
2,18,92.23322332545683
2,19,92.55581606875602
2,20,92.84096376956641
2,21,93.09386113091286
2,22,93.31878235496333
2,23,93.51928023308444
2,24,93.698335977539
2,25,93.85847328759192
2,26,94.00184607458333
2,27,94.13030653531104
2,28,94.24545839447677
2,29,94.34869884109779
2,30,94.44125177196646
2,31,94.52419430424453
2,32,94.5984780474734
2,33,94.66494627795137
2,34,94.72434789858585
2,35,94.77734886983421
2,36,94.82454164506089
2,37,94.86645302482012
2,38,94.90355075112028
2,39,94.93624908895606
2,40,94.96491358420235
2,41,94.98986514128146
2,42,95.01138352843482
2,43,95.02971039100031
2,44,95.04505183218518
2,45,95.05758060505788
2,46,95.06743794770225
2,47,95.07473508472206
2,48,95.07955441177029
2,49,95.08195037487576
2,50,95.08195005256323
2,51,95.07955344572777
2,52,95.07473347763916
2,53,95.06743570407622
2,54,95.05757773121465
2,55,95.04504833630713
2,56,95.02970628315907
2,57,95.01137882062716
2,58,94.98985984746571
2,59,94.96490772033269
2,60,94.9362426730117
2,61,94.90354380312661
2,62,94.8664455668587
2,63,94.82453370126554
2,64,94.7773404663706
2,65,94.72433906361312
2,66,94.66493704156383
2,67,94.59846844162242
2,68,94.52418436264061
2,69,94.44124152996278
2,70,94.34868833555754
2,71,94.24544766362679
2,72,94.13029561858541
2,73,94.00183501246065
2,74,93.85846212143028
2,75,93.69832474941263
2,76,93.5192689856258
2,77,93.31877113121374
2,78,93.09384997418462
2,79,92.84095272331837
2,80,92.55580517648394
2,81,92.2332126305997
2,82,91.86679188415064
2,83,91.44860518925213
2,84,90.96865206252673
2,85,90.41415078777209
2,86,89.7685016836475
2,87,89.00975673326772
2,88,88.10830220707366
2,89,87.02324797418532
2,90,85.69661961528786
2,91,84.04368107732849
2,92,81.93618142335649
2,93,79.1721765139816
2,94,75.41958884886834
2,95,70.10775991949335
2,96,62.21965118316744
2,97,49.927474655143115
2,98,30.198500590424
2,99,0.0
3,0,0.0
3,1,20.88466035924096
3,2,37.56277524334877
3,3,49.83682039687422
3,4,58.714215592715796
3,5,65.20238230574861
3,6,70.04594972639289
3,7,73.74912261716875
3,8,76.6460924135279
3,9,78.95963429339022
3,10,80.84084010077694
3,11,82.39442572634228
3,12,83.69461856743794
3,13,84.7951920002518
3,14,85.73590102913163
3,15,86.54668997510413
3,16,87.25050027183951
3,17,87.86518240276479
3,18,88.40482324618061
3,19,88.88068444490182
3,20,89.30187703816802
3,21,89.67585403686002
3,22,90.00877518296363
3,23,90.30578053796062
3,24,90.57119806549986
3,25,90.80870276155254
3,26,91.0214397592949
3,27,91.21212033400451
3,28,91.38309730790456
3,29,91.5364246528799
3,30,91.67390487877395
3,31,91.7971269226392
3,32,91.9074966163135
3,33,92.00626133576253
3,34,92.09453007782253
3,35,92.17328993552265
3,36,92.24341972965018
3,37,92.30570138628605
3,38,92.36082951707769
3,39,92.4094195535604
3,40,92.45201470344165
3,41,92.4890919312735
3,42,92.52106711502846
3,43,92.54829949099711
3,44,92.57109546978418
3,45,92.58971188397933
3,46,92.60435871161421
3,47,92.61520130736777
3,48,92.62236216449719
3,49,92.62592222373596
3,50,92.62592174021306
3,51,92.62236071526723
3,52,92.61519889645385
3,53,92.60435534574398
3,54,92.58970757261767
3,55,92.57109022517619
3,56,92.54829332821927
3,57,92.52106005204445
3,58,92.48908398899117
3,59,92.45200590576692
3,60,92.40940992744362
3,61,92.36081909254781
3,62,92.30569019646768
3,63,92.24340781075955
3,64,92.17327732683844
3,65,92.09451682162862
3,66,92.00624747726057
